id1,id2,shared_cm_total,n_segments,max_segment_cm,mean_segment_cm,P_IBD_ge1_approx
NA19658,NA19741,1.02583,1,1.02583,1.02583,0.0047522079313204344
NA19670,HG00160,1.36533,1,1.36533,1.36533,0.006324958379916486
NA19670,HG01190,1.04939,1,1.04939,1.04939,0.004861350790139059
NA19678,HG01197,1.03846,1,1.03846,1.03846,0.004810717027537719
NA19679,HG00125,1.09854,1,1.09854,1.09854,0.0050890405826235835
NA19679,HG01066,1.00778,1,1.00778,1.00778,0.004668590418515843
NA19679,HG02783,1.04939,1,1.04939,1.04939,0.004861350790139059
NA19716,HG01250,1.11587,1,1.11587,1.11587,0.005169322660014361
NA19716,HG02146,1.04445,1,1.04445,1.04445,0.004838465997160961
NA19716,HG02150,1.14253,1,1.14253,1.14253,0.005292826421309122
NA19716,NA19003,1.15496,1,1.15496,1.15496,0.005350409007689236
NA19716,NA19776,1.00225,1,1.00225,1.00225,0.004642972421518093
NA19717,NA11918,1.04411,1,1.04411,1.04411,0.004836890930437771
NA19720,HG00173,1.08278,1,1.08278,1.08278,0.005016031607454588
NA19720,HG01456,1.20965,1,1.20965,1.20965,0.005603763122663368
NA19720,HG01528,1.13807,1,1.13807,1.13807,0.0052721652519402305
NA19720,HG03896,1.09449,1,1.09449,1.09449,0.0050702787584208904
NA19720,HG04182,1.02851,1,1.02851,1.02851,0.004764623163138512
NA19720,NA18621,1.02851,1,1.02851,1.02851,0.004764623163138512
NA19720,NA19087,1.09449,1,1.09449,1.09449,0.0050702787584208904
NA19720,NA19741,1.03945,1,1.03945,1.03945,0.00481530325123171
NA19723,HG00560,1.01841,1,1.01841,1.01841,0.004717834416361428
NA19723,HG01197,1.00322,1,1.00322,1.00322,0.004647465994228367
NA19723,HG01456,1.50635,1,1.50635,1.50635,0.006978240466105044
NA19723,HG03870,1.03774,1,1.03774,1.03774,0.0048073815921239075
NA19723,NA18969,1.01841,1,1.01841,1.01841,0.004717834416361428
NA19725,HG02379,1.03732,1,1.03732,1.03732,0.00480543592146585
NA19725,HG03977,1.04411,1,1.04411,1.04411,0.004836890930437771
NA19725,HG04080,1.01622,1,1.01622,1.01622,0.004707689133644416
NA19726,HG01465,2.08734,2,1.08333,1.04367,0.009669705217591995
NA19731,HG00151,1.19984,1,1.19984,1.19984,0.005558317815150181
NA19731,HG01124,1.27116,1,1.27116,1.27116,0.005888711223084998
NA19731,HG01586,1.47932,1,1.47932,1.47932,0.006853022661611519
NA19731,HG02146,3.5669,3,1.32642,1.1889666666666667,0.016523839691008117
NA19731,HG02299,1.15396,1,1.15396,1.15396,0.005345776458503386
NA19731,HG02392,1.19288,1,1.19288,1.19288,0.005526075272816665
NA19731,HG02597,1.20956,1,1.20956,1.20956,0.0056033461932366415
NA19731,NA18528,1.19984,1,1.19984,1.19984,0.005558317815150181
NA19731,NA18995,1.20956,1,1.20956,1.20956,0.0056033461932366415
NA19731,NA19059,1.20956,1,1.20956,1.20956,0.0056033461932366415
NA19731,NA19064,1.20956,1,1.20956,1.20956,0.0056033461932366415
NA19731,NA19651,1.19984,1,1.19984,1.19984,0.005558317815150181
NA19731,NA19732,2.2996,2,1.26607,1.1498,0.010653010107780499
NA19731,NA19755,1.01442,1,1.01442,1.01442,0.004699350545109887
NA19731,NA21118,1.36705,1,1.36705,1.36705,0.006332926364516148
NA19732,HG00383,1.01537,1,1.01537,1.01537,0.0047037514668364444
NA19732,HG01121,1.16953,1,1.16953,1.16953,0.005417905249327069
NA19732,HG01251,1.52632,1,1.52632,1.52632,0.007070752473346466
NA19732,HG01444,1.00428,1,1.00428,1.00428,0.004652376496365369
NA19732,HG01991,1.24595,1,1.24595,1.24595,0.005771924658109721
NA19732,HG02146,1.09614,1,1.09614,1.09614,0.005077922464577543
NA19732,HG03731,1.40415,1,1.40415,1.40415,0.00650479393931118
NA19732,NA18539,1.01481,1,1.01481,1.01481,0.004701157239292368
NA19732,NA19759,1.11818,1,1.11818,1.11818,0.005180023848633675
NA19732,NA19761,1.20858,1,1.20858,1.20858,0.005598806295034509
NA19732,NA19771,1.02128,1,1.02128,1.02128,0.004731129832524817
NA19732,NA20531,1.27173,1,1.27173,1.27173,0.005891351776120933
NA19734,HG01444,1.04709,1,1.04709,1.04709,0.004850695927011604
NA19734,HG02265,1.18925,1,1.18925,1.18925,0.00550925911927203
NA19734,NA18620,1.06033,1,1.06033,1.06033,0.004912030878232257
NA19734,NA19726,1.84718,1,1.84718,1.84718,0.008557152205118275
NA19734,NA19747,1.66325,1,1.66325,1.66325,0.007705087433364896
NA19734,NA20810,1.03058,1,1.03058,1.03058,0.004774212539953222
NA19741,HG02651,1.02718,1,1.02718,1.02718,0.004758461872721331
NA19741,NA19726,1.1334,1,1.1334,1.1334,0.005250531247242311
NA19747,HG00428,1.03063,1,1.03063,1.03063,0.004774444167412514
NA19747,HG01142,1.09921,1,1.09921,1.09921,0.005092144390578103
NA19747,NA18942,1.01638,1,1.01638,1.01638,0.0047084303415141525
NA19752,HG01284,1.04187,1,1.04187,1.04187,0.0048265140202614675
NA19752,HG01679,1.019,1,1.019,1.019,0.004720567620381079
NA19752,HG02425,1.17389,1,1.17389,1.17389,0.005438103163777376
NA19752,NA19657,1.18056,1,1.18056,1.18056,0.005469002266846994
NA19752,NA19747,1.11587,1,1.11587,1.11587,0.005169322660014361
NA19752,NA19771,1.05807,1,1.05807,1.05807,0.004901561317072236
NA19755,HG02029,1.0063,1,1.0063,1.0063,0.004661734245720785
NA19759,HG01121,1.18598,1,1.18598,1.18598,0.0054941106834343004
NA19759,HG01565,1.05152,1,1.05152,1.05152,0.004871218119904919
NA19759,HG02304,1.019,1,1.019,1.019,0.004720567620381079
NA19759,HG02727,1.18598,1,1.18598,1.18598,0.0054941106834343004
NA19759,NA19726,2.64611,2,1.58081,1.323055,0.01225823472616936
NA19761,HG02147,1.03262,1,1.03262,1.03262,0.004783662940292355
NA19761,NA18645,1.00511,1,1.00511,1.00511,0.0046562215121896235
NA19761,NA19669,1.0653,1,1.0653,1.0653,0.00493505464768593
NA19770,HG00242,1.04714,1,1.04714,1.04714,0.004850927554470896
NA19770,HG03750,1.00899,1,1.00899,1.00899,0.004674195803030722
NA19770,NA19075,1.04709,1,1.04709,1.04709,0.004850695927011604
NA19770,NA19723,1.09744,1,1.09744,1.09744,0.0050839447785191475
NA19770,NA19726,1.02102,1,1.02102,1.02102,0.004729925369736496
NA19770,NA19741,1.01911,1,1.01911,1.01911,0.004721077200791523
NA19771,HG00675,1.34749,1,1.34749,1.34749,0.006242313702440923
NA19773,NA11829,1.09155,1,1.09155,1.09155,0.005056659063814492
NA19776,HG00311,1.02981,1,1.02981,1.02981,0.004770645477080116
NA19776,HG00373,1.02981,1,1.02981,1.02981,0.004770645477080116
NA19776,HG01098,1.02981,1,1.02981,1.02981,0.004770645477080116
NA19776,HG01284,1.15136,1,1.15136,1.15136,0.0053337318306201755
NA19776,HG02089,1.14116,1,1.14116,1.14116,0.0052864798289245065
NA19776,HG03684,1.05904,1,1.05904,1.05904,0.004906054889782511
NA19776,NA06994,1.02981,1,1.02981,1.02981,0.004770645477080116
NA19776,NA18620,1.42915,1,1.42915,1.42915,0.006620607668957428
NA19776,NA19726,1.14639,1,1.14639,1.14639,0.005310708061166502
NA19776,NA19759,1.00225,1,1.00225,1.00225,0.004642972421518093
NA19776,NA19782,1.06033,1,1.06033,1.06033,0.004912030878232257
NA19782,HG00311,1.0653,1,1.0653,1.0653,0.00493505464768593
NA19782,HG01098,1.02981,1,1.02981,1.02981,0.004770645477080116
NA19782,HG01121,1.10376,1,1.10376,1.10376,0.00511322248937372
NA19782,HG02265,1.19975,1,1.19975,1.19975,0.005557900885723455
NA19782,HG04029,1.00145,1,1.00145,1.00145,0.004639266382169413
NA19782,NA19732,1.14337,1,1.14337,1.14337,0.005296717762625235
NA19783,NA19734,1.12302,1,1.12302,1.12302,0.005202445386693189
NA19783,NA19782,1.00516,1,1.00516,1.00516,0.004656453139648916
NA19786,HG01565,1.15136,1,1.15136,1.15136,0.0053337318306201755
NA19786,HG02089,1.07566,1,1.07566,1.07566,0.004983047857251337
NA19786,NA19716,1.00004,1,1.00004,1.00004,0.004632734487817365
NA19786,NA20778,1.02941,1,1.02941,1.02941,0.0047687924574057764
NA20282,HG02364,1.08027,1,1.08027,1.08027,0.005004403908998104
NA20282,HG03663,1.055,1,1.055,1.055,0.004887339391071677
NA20282,HG03870,1.16327,1,1.16327,1.16327,0.0053889054914236486
NA20321,HG02425,1.4257,1,1.4257,1.4257,0.006604625374266246
NA20321,HG03902,1.46038,1,1.46038,1.46038,0.006765282180031522
NA20355,HG03484,1.05904,1,1.05904,1.05904,0.004906054889782511
NA20502,HG00321,1.03214,1,1.03214,1.03214,0.004781439316683148
NA20502,HG00338,1.04785,1,1.04785,1.04785,0.0048542166643928495
NA20502,NA19091,1.08027,1,1.08027,1.08027,0.005004403908998104
NA20503,HG01618,1.0435,1,1.0435,1.0435,0.004834065075434403
NA20512,HG00239,1.27116,1,1.27116,1.27116,0.005888711223084998
NA20512,HG00372,1.31014,1,1.31014,1.31014,0.006069287990349429
NA20512,HG00373,1.02981,1,1.02981,1.02981,0.004770645477080116
NA20512,HG01168,1.06033,1,1.06033,1.06033,0.004912030878232257
NA20512,NA20581,1.00401,1,1.00401,1.00401,0.004651125708085189
NA20513,HG00250,1.02581,1,1.02581,1.02581,0.004752115280336718
NA20513,HG01779,1.23439,1,1.23439,1.23439,0.0057183723895212965
NA20513,HG03692,1.39719,1,1.39719,1.39719,0.006472551396977664
NA20515,NA20853,1.07128,1,1.07128,1.07128,0.004962757291817313
NA20515,NA21123,1.02258,1,1.02258,1.02258,0.004737152146466422
NA20530,HG00274,1.01673,1,1.01673,1.01673,0.0047100517337292
NA20530,HG01618,1.08333,1,1.08333,1.08333,0.005018579509506805
NA20530,HG01781,1.08278,1,1.08278,1.08278,0.005016031607454588
NA20530,HG03856,1.00322,1,1.00322,1.00322,0.004647465994228367
NA20530,HG03866,1.01406,1,1.01406,1.01406,0.00469768282740298
NA20530,NA12874,1.08333,1,1.08333,1.08333,0.005018579509506805
NA20536,HG01348,1.04518,1,1.04518,1.04518,0.00484184775806663
NA20539,HG03692,1.05361,1,1.05361,1.05361,0.004880900147703345
NA20540,HG00315,1.00401,1,1.00401,1.00401,0.004651125708085189
NA20540,NA12872,1.01194,1,1.01194,1.01194,0.004687861823128979
NA20542,HG01351,1.06282,1,1.06282,1.06282,0.0049235659257050235
NA20542,HG01500,1.03732,1,1.03732,1.03732,0.00480543592146585
NA20542,HG02783,1.34572,1,1.34572,1.34572,0.006234114090381969
NA20542,NA20536,1.30739,1,1.30739,1.30739,0.006056548480088341
NA20586,HG00160,1.04982,1,1.04982,1.04982,0.004863342786288974
NA20586,HG00242,1.02079,1,1.02079,1.02079,0.004728859883423751
NA20586,HG01500,1.19984,1,1.19984,1.19984,0.005558317815150181
NA20586,HG01679,1.1925,1,1.1925,1.1925,0.005524314904126042
NA20586,NA20581,1.07439,1,1.07439,1.07439,0.004977164519785307
NA20759,HG02373,1.07219,1,1.07219,1.07219,0.004966972911576437
NA20761,HG01444,1.27116,1,1.27116,1.27116,0.005888711223084998
NA20761,HG01624,1.1021,1,1.1021,1.1021,0.005105532457725209
NA20761,NA19726,1.27116,1,1.27116,1.27116,0.005888711223084998
NA20761,NA21122,1.06033,1,1.06033,1.06033,0.004912030878232257
NA20769,NA19717,1.0138,1,1.0138,1.0138,0.00469647836461466
NA20769,NA20296,1.33759,1,1.33759,1.33759,0.006196451465501009
NA20769,NA20808,1.02581,1,1.02581,1.02581,0.004752115280336718
NA20769,NA21104,1.0198,1,1.0198,1.0198,0.00472427365972976
NA20771,HG01980,1.03774,1,1.03774,1.03774,0.0048073815921239075
NA20771,HG03963,1.0661,1,1.0661,1.0661,0.004938760687034611
NA20773,HG01060,1.00434,1,1.00434,1.00434,0.00465265444931652
NA20773,HG01625,1.11587,1,1.11587,1.11587,0.005169322660014361
NA20773,NA06989,1.14639,1,1.14639,1.14639,0.005310708061166502
NA20775,HG03750,1.3006,1,1.3006,1.3006,0.00602509347111642
NA20775,HG03854,1.05361,1,1.05361,1.05361,0.004880900147703345
NA20775,HG03934,1.13715,1,1.13715,1.13715,0.005267903306689249
NA20778,HG00111,1.05629,1,1.05629,1.05629,0.004893315379521423
NA20778,NA07347,1.03741,1,1.03741,1.03741,0.004805852850892576
NA20786,HG00372,1.52689,1,1.52689,1.52689,0.0070733930263824005
NA20787,NA20810,1.10585,1,1.10585,1.10585,0.0051229045171721456
NA20787,NA20887,1.05682,1,1.05682,1.05682,0.004895770630589924
NA20790,HG01610,1.1143,1,1.1143,1.1143,0.005162049557792578
NA20790,NA18998,1.04264,1,1.04264,1.04264,0.004830081083134571
NA20796,HG00125,1.01638,1,1.01638,1.01638,0.0047084303415141525
NA20796,HG00174,1.05361,1,1.05361,1.05361,0.004880900147703345
NA20796,HG03611,1.04187,1,1.04187,1.04187,0.0048265140202614675
NA20796,HG03861,1.21222,1,1.21222,1.21222,0.005615668774071003
NA20796,NA18630,1.19984,1,1.19984,1.19984,0.005558317815150181
NA20796,NA20882,1.02981,1,1.02981,1.02981,0.004770645477080116
NA20797,HG00596,1.18598,1,1.18598,1.18598,0.0054941106834343004
NA20808,HG04080,1.00266,1,1.00266,1.00266,0.004644871766684292
NA20808,NA19723,1.05904,1,1.05904,1.05904,0.004906054889782511
NA20810,HG01197,1.03774,1,1.03774,1.03774,0.0048073815921239075
NA20810,HG02398,1.09854,1,1.09854,1.09854,0.0050890405826235835
NA20812,HG01914,1.14639,1,1.14639,1.14639,0.005310708061166502
NA20812,NA19726,1.18011,1,1.18011,1.18011,0.005466917619713361
NA20818,HG00235,1.08484,1,1.08484,1.08484,0.0050255746587774385
NA20818,HG01679,1.20524,1,1.20524,1.20524,0.005583333580753771
NA20818,HG01779,1.02057,1,1.02057,1.02057,0.0047278407226028635
NA20818,NA20502,1.06368,1,1.06368,1.06368,0.004927549918004854
NA20822,HG01500,1.06282,1,1.06282,1.06282,0.0049235659257050235
NA20822,HG03963,1.03214,1,1.03214,1.03214,0.004781439316683148
NA20822,NA12878,1.04828,1,1.04828,1.04828,0.004856208660542765
NA20822,NA20534,1.03214,1,1.03214,1.03214,0.004781439316683148
NA20828,NA20853,1.02851,1,1.02851,1.02851,0.004764623163138512
NA20850,HG00663,1.41593,1,1.41593,1.41593,0.006559365368720492
NA20850,HG01770,1.0454,1,1.0454,1.0454,0.004842866918887518
NA20850,HG02156,1.35036,1,1.35036,1.35036,0.006255609118604313
NA20850,HG02190,1.41593,1,1.41593,1.41593,0.006559365368720492
NA20850,HG02397,1.03225,1,1.03225,1.03225,0.004781948897093591
NA20850,HG02600,1.20956,1,1.20956,1.20956,0.0056033461932366415
NA20850,HG03760,1.20956,1,1.20956,1.20956,0.0056033461932366415
NA20850,NA18959,1.20956,1,1.20956,1.20956,0.0056033461932366415
NA20856,HG00176,1.02981,1,1.02981,1.02981,0.004770645477080116
NA20858,HG02040,1.45808,1,1.45808,1.45808,0.006754627316904067
NA20861,HG00272,1.01406,1,1.01406,1.01406,0.00469768282740298
NA20866,HG00174,1.06282,1,1.06282,1.06282,0.0049235659257050235
NA20866,HG00239,1.09614,1,1.09614,1.09614,0.005077922464577543
NA20866,HG00339,1.05868,1,1.05868,1.05868,0.004904387172075605
NA20866,HG00654,1.44032,1,1.44032,1.44032,0.006672353243363372
NA20866,HG01672,1.03774,1,1.03774,1.03774,0.0048073815921239075
NA20866,HG03861,1.03774,1,1.03774,1.03774,0.0048073815921239075
NA20866,HG03884,1.03058,1,1.03058,1.03058,0.004774212539953222
NA20869,HG00366,1.05361,1,1.05361,1.05361,0.004880900147703345
NA20869,HG01695,1.00272,1,1.00272,1.00272,0.004645149719635443
NA20869,HG02128,1.15136,1,1.15136,1.15136,0.0053337318306201755
NA20869,HG02392,1.33759,1,1.33759,1.33759,0.006196451465501009
NA20869,NA18620,1.33759,1,1.33759,1.33759,0.006196451465501009
NA20869,NA21104,1.2745,1,1.2745,1.2745,0.005904183937365737
NA20870,HG00174,1.01638,1,1.01638,1.01638,0.0047084303415141525
NA20870,HG00629,1.01747,1,1.01747,1.01747,0.004713479820126729
NA20870,HG03861,1.22206,1,1.22206,1.22206,0.005661253058059766
NA20870,HG03884,1.01638,1,1.01638,1.01638,0.0047084303415141525
NA20870,HG03963,1.05338,1,1.05338,1.05338,0.0048798346613906
NA20870,HG04090,1.03774,1,1.03774,1.03774,0.0048073815921239075
NA20870,NA11840,1.00145,1,1.00145,1.00145,0.004639266382169413
NA20870,NA11995,1.04411,1,1.04411,1.04411,0.004836890930437771
NA20870,NA18942,1.03732,1,1.03732,1.03732,0.00480543592146585
NA20870,NA19657,1.03058,1,1.03058,1.03058,0.004774212539953222
NA20870,NA19717,1.01638,1,1.01638,1.01638,0.0047084303415141525
NA20870,NA19771,1.00989,1,1.00989,1.00989,0.004678365097297986
NA20870,NA20796,1.01638,1,1.01638,1.01638,0.0047084303415141525
NA20870,NA21086,1.07842,1,1.07842,1.07842,0.0049958336930042814
NA20874,HG01124,1.13952,1,1.13952,1.13952,0.005278882448259714
NA20874,HG01700,1.00145,1,1.00145,1.00145,0.004639266382169413
NA20874,HG01781,1.2278,1,1.2278,1.2278,0.005687843890386545
NA20874,HG04020,1.04411,1,1.04411,1.04411,0.004836890930437771
NA20874,NA12830,1.0058,1,1.0058,1.0058,0.00465941797112786
NA20874,NA20796,1.05361,1,1.05361,1.05361,0.004880900147703345
NA20874,NA21120,1.04411,1,1.04411,1.04411,0.004836890930437771
NA20876,HG00383,1.019,1,1.019,1.019,0.004720567620381079
NA20876,NA19678,1.13222,1,1.13222,1.13222,0.005245064839203008
NA20877,NA07048,1.08278,1,1.08278,1.08278,0.005016031607454588
NA20877,NA21122,1.15321,1,1.15321,1.15321,0.005342302046613998
NA20887,HG01506,1.05355,1,1.05355,1.05355,0.004880622194752195
NA20895,HG03234,1.01315,1,1.01315,1.01315,0.004693467207643857
NA20896,HG00689,1.03846,1,1.03846,1.03846,0.004810717027537719
NA20896,HG00699,1.03846,1,1.03846,1.03846,0.004810717027537719
NA20896,HG01174,1.03431,1,1.03431,1.03431,0.004791491948416442
NA20896,HG01695,1.04273,1,1.04273,1.04273,0.004830498012561297
NA20896,HG02356,1.03846,1,1.03846,1.03846,0.004810717027537719
NA20896,HG02733,1.04273,1,1.04273,1.04273,0.004830498012561297
NA20896,HG03780,1.01067,1,1.01067,1.01067,0.004681978485662949
NA20896,HG04090,1.00989,1,1.00989,1.00989,0.004678365097297986
NA20896,HG04144,1.35036,1,1.35036,1.35036,0.006255609118604313
NA20896,HG04186,1.19288,1,1.19288,1.19288,0.005526075272816665
NA20896,NA11918,1.19984,1,1.19984,1.19984,0.005558317815150181
NA20896,NA12340,1.34333,1,1.34333,1.34333,0.0062230422978277865
NA20896,NA18567,1.03846,1,1.03846,1.03846,0.004810717027537719
NA20896,NA18603,1.2467,1,1.2467,1.2467,0.005775399069999108
NA20896,NA18971,1.09706,1,1.09706,1.09706,0.005082184409828524
NA20896,NA20867,1.427,1,1.427,1.427,0.006610647688207851
NA20896,NA20869,1.01155,1,1.01155,1.01155,0.004686055128946497
NA20899,HG00177,1.06033,1,1.06033,1.06033,0.004912030878232257
NA20899,HG00373,1.02981,1,1.02981,1.02981,0.004770645477080116
NA20899,HG01168,1.19611,1,1.19611,1.19611,0.005541038406686961
NA20899,HG02398,1.04187,1,1.04187,1.04187,0.0048265140202614675
NA20899,NA20828,1.02851,1,1.02851,1.02851,0.004764623163138512
NA20902,HG02651,1.06134,1,1.06134,1.06134,0.004916709752909965
NA20910,NA20810,1.03058,1,1.03058,1.03058,0.004774212539953222
NA21086,HG00116,1.08465,1,1.08465,1.08465,0.005024694474432127
NA21086,HG00321,1.01315,1,1.01315,1.01315,0.004693467207643857
NA21086,HG02265,1.35732,1,1.35732,1.35732,0.0062878516609378285
NA21086,HG03653,1.01973,1,1.01973,1.01973,0.004723949381286749
NA21086,HG03660,1.15136,1,1.15136,1.15136,0.0053337318306201755
NA21086,NA18973,1.05142,1,1.05142,1.05142,0.004870754864986334
NA21086,NA19087,1.04411,1,1.04411,1.04411,0.004836890930437771
NA21086,NA19792,1.41593,1,1.41593,1.41593,0.006559365368720492
NA21087,HG00272,1.12778,1,1.12778,1.12778,0.0052244963208178345
NA21087,HG00879,1.18011,1,1.18011,1.18011,0.005466917619713361
NA21087,HG01259,1.50635,1,1.50635,1.50635,0.006978240466105044
NA21087,HG02078,1.18011,1,1.18011,1.18011,0.005466917619713361
NA21087,HG03773,1.06033,1,1.06033,1.06033,0.004912030878232257
NA21087,HG03787,1.00494,1,1.00494,1.00494,0.004655433978828029
NA21087,HG03926,1.06134,1,1.06134,1.06134,0.004916709752909965
NA21087,NA20775,1.03058,1,1.03058,1.03058,0.004774212539953222
NA21087,NA21104,1.17795,1,1.17795,1.17795,0.0054569113134719256
NA21087,NA21118,1.04835,1,1.04835,1.04835,0.004856532938985774
NA21088,HG01503,1.09405,1,1.09405,1.09405,0.005068240436779116
NA21088,HG04211,1.01638,1,1.01638,1.01638,0.0047084303415141525
NA21088,NA12414,1.47164,1,1.47164,1.47164,0.0068174446838641925
NA21088,NA12814,1.00989,1,1.00989,1.00989,0.004678365097297986
NA21088,NA20502,1.00989,1,1.00989,1.00989,0.004678365097297986
NA21088,NA20581,1.62024,1,1.62024,1.62024,0.007505841492881491
NA21088,NA21133,1.01537,1,1.01537,1.01537,0.0047037514668364444
NA21091,HG02425,1.03058,1,1.03058,1.03058,0.004774212539953222
NA21094,HG02490,1.18011,1,1.18011,1.18011,0.005466917619713361
NA21094,HG02774,1.52689,1,1.52689,1.52689,0.0070733930263824005
NA21094,NA18627,1.52689,1,1.52689,1.52689,0.0070733930263824005
NA21094,NA20531,1.18011,1,1.18011,1.18011,0.005466917619713361
NA21094,NA20899,1.35091,1,1.35091,1.35091,0.00625815702065653
NA21101,HG00589,1.00658,1,1.00658,1.00658,0.004663031359492823
NA21101,HG02147,1.04497,1,1.04497,1.04497,0.004840874922737602
NA21101,HG02367,1.0294,1,1.0294,1.0294,0.004768746131913919
NA21101,HG02597,1.27455,1,1.27455,1.27455,0.005904415564825029
NA21101,NA20887,1.03945,1,1.03945,1.03945,0.00481530325123171
NA21104,NA20853,1.10371,1,1.10371,1.10371,0.0051129908619144265
NA21111,HG00879,1.20956,1,1.20956,1.20956,0.0056033461932366415
NA21111,HG02050,1.11686,1,1.11686,1.11686,0.0051739088837083535
NA21111,HG02374,1.20956,1,1.20956,1.20956,0.0056033461932366415
NA21111,HG03812,1.17799,1,1.17799,1.17799,0.00545709661543936
NA21111,HG03868,1.07219,1,1.07219,1.07219,0.004966972911576437
NA21111,HG03900,1.03846,1,1.03846,1.03846,0.004810717027537719
NA21111,HG04118,1.03262,1,1.03262,1.03262,0.004783662940292355
NA21111,NA19006,1.05682,1,1.05682,1.05682,0.004895770630589924
NA21111,NA19078,1.01841,1,1.01841,1.01841,0.004717834416361428
NA21113,HG01474,1.00401,1,1.00401,1.00401,0.004651125708085189
NA21113,NA18609,1.00818,1,1.00818,1.00818,0.004670443438190184
NA21113,NA19731,1.04835,1,1.04835,1.04835,0.004856532938985774
NA21113,NA21094,1.35091,1,1.35091,1.35091,0.00625815702065653
NA21120,HG00238,1.21483,1,1.21483,1.21483,0.005627759727446072
NA21120,NA06994,1.22485,1,1.22485,1.22485,0.0056741778702882875
NA21120,NA20796,1.05361,1,1.05361,1.05361,0.004880900147703345
NA21122,HG02190,1.02355,1,1.02355,1.02355,0.0047416457191766966
NA21122,NA18565,1.02355,1,1.02355,1.02355,0.0047416457191766966
NA21123,NA18757,1.07128,1,1.07128,1.07128,0.004962757291817313
